cluster,scene,image,split
collapsed_building_c0184,collapsed_building_image0072,collapsed_building_image0072_3.png,train
collapsed_building_c0184,collapsed_building_image0072,collapsed_building_image0072_4.png,train
collapsed_building_c0410,collapsed_building_image0073,collapsed_building_image0073_0.png,train
collapsed_building_c0410,collapsed_building_image0073,collapsed_building_image0073_1.png,train
collapsed_building_c0410,collapsed_building_image0073,collapsed_building_image0073_2.png,train
collapsed_building_c0410,collapsed_building_image0073,collapsed_building_image0073_3.png,train
collapsed_building_c0410,collapsed_building_image0073,collapsed_building_image0073_4.png,train
collapsed_building_c0057,collapsed_building_image0074,collapsed_building_image0074_0.png,train
collapsed_building_c0057,collapsed_building_image0074,collapsed_building_image0074_1.png,train
collapsed_building_c0057,collapsed_building_image0074,collapsed_building_image0074_2.png,train
collapsed_building_c0057,collapsed_building_image0074,collapsed_building_image0074_3.png,train
collapsed_building_c0057,collapsed_building_image0074,collapsed_building_image0074_4.png,train
collapsed_building_c0312,collapsed_building_image0075,collapsed_building_image0075_0.png,val
collapsed_building_c0312,collapsed_building_image0075,collapsed_building_image0075_1.png,val
collapsed_building_c0312,collapsed_building_image0075,collapsed_building_image0075_2.png,val
collapsed_building_c0312,collapsed_building_image0075,collapsed_building_image0075_3.png,val
collapsed_building_c0312,collapsed_building_image0075,collapsed_building_image0075_4.png,val
collapsed_building_c0301,collapsed_building_image0076,collapsed_building_image0076_0.png,test
collapsed_building_c0301,collapsed_building_image0076,collapsed_building_image0076_1.png,test
collapsed_building_c0301,collapsed_building_image0076,collapsed_building_image0076_2.png,test
collapsed_building_c0301,collapsed_building_image0076,collapsed_building_image0076_3.png,test
collapsed_building_c0301,collapsed_building_image0076,collapsed_building_image0076_4.png,test
collapsed_building_c0159,collapsed_building_image0077,collapsed_building_image0077_0.png,train
collapsed_building_c0159,collapsed_building_image0077,collapsed_building_image0077_1.png,train
collapsed_building_c0159,collapsed_building_image0077,collapsed_building_image0077_2.png,train
collapsed_building_c0159,collapsed_building_image0077,collapsed_building_image0077_3.png,train
collapsed_building_c0159,collapsed_building_image0077,collapsed_building_image0077_4.png,train
collapsed_building_c0169,collapsed_building_image0078,collapsed_building_image0078_0.png,train
collapsed_building_c0169,collapsed_building_image0078,collapsed_building_image0078_1.png,train
collapsed_building_c0169,collapsed_building_image0078,collapsed_building_image0078_2.png,train
collapsed_building_c0169,collapsed_building_image0078,collapsed_building_image0078_3.png,train
collapsed_building_c0169,collapsed_building_image0078,collapsed_building_image0078_4.png,train
collapsed_building_c0414,collapsed_building_image0079,collapsed_building_image0079_0.png,val
collapsed_building_c0414,collapsed_building_image0079,collapsed_building_image0079_1.png,val
collapsed_building_c0414,collapsed_building_image0079,collapsed_building_image0079_2.png,val
collapsed_building_c0414,collapsed_building_image0079,collapsed_building_image0079_3.png,val
collapsed_building_c0414,collapsed_building_image0079,collapsed_building_image0079_4.png,val
collapsed_building_c0221,collapsed_building_image0080,collapsed_building_image0080_0.png,train
collapsed_building_c0221,collapsed_building_image0080,collapsed_building_image0080_1.png,train
collapsed_building_c0221,collapsed_building_image0080,collapsed_building_image0080_2.png,train
collapsed_building_c0221,collapsed_building_image0080,collapsed_building_image0080_3.png,train
collapsed_building_c0221,collapsed_building_image0080,collapsed_building_image0080_4.png,train
collapsed_building_c0308,collapsed_building_image0081,collapsed_building_image0081_0.png,train
collapsed_building_c0308,collapsed_building_image0081,collapsed_building_image0081_1.png,train
collapsed_building_c0308,collapsed_building_image0081,collapsed_building_image0081_2.png,train
collapsed_building_c0308,collapsed_building_image0081,collapsed_building_image0081_3.png,train
collapsed_building_c0308,collapsed_building_image0081,collapsed_building_image0081_4.png,train
collapsed_building_c0144,collapsed_building_image0082,collapsed_building_image0082_0.png,train
collapsed_building_c0144,collapsed_building_image0082,collapsed_building_image0082_1.png,train
collapsed_building_c0144,collapsed_building_image0082,collapsed_building_image0082_2.png,train
collapsed_building_c0144,collapsed_building_image0082,collapsed_building_image0082_3.png,train
collapsed_building_c0144,collapsed_building_image0082,collapsed_building_image0082_4.png,train
collapsed_building_c0389,collapsed_building_image0083,collapsed_building_image0083_0.png,train
collapsed_building_c0389,collapsed_building_image0083,collapsed_building_image0083_1.png,train
collapsed_building_c0389,collapsed_building_image0083,collapsed_building_image0083_2.png,train
collapsed_building_c0389,collapsed_building_image0083,collapsed_building_image0083_3.png,train
collapsed_building_c0389,collapsed_building_image0083,collapsed_building_image0083_4.png,train
collapsed_building_c0363,collapsed_building_image0084,collapsed_building_image0084_0.png,val
collapsed_building_c0363,collapsed_building_image0084,collapsed_building_image0084_1.png,val
collapsed_building_c0363,collapsed_building_image0084,collapsed_building_image0084_2.png,val
collapsed_building_c0363,collapsed_building_image0084,collapsed_building_image0084_3.png,val
collapsed_building_c0363,collapsed_building_image0084,collapsed_building_image0084_4.png,val
collapsed_building_c0150,collapsed_building_image0085,collapsed_building_image0085_0.png,train
collapsed_building_c0150,collapsed_building_image0085,collapsed_building_image0085_1.png,train
collapsed_building_c0150,collapsed_building_image0085,collapsed_building_image0085_2.png,train
collapsed_building_c0150,collapsed_building_image0085,collapsed_building_image0085_3.png,train
collapsed_building_c0150,collapsed_building_image0085,collapsed_building_image0085_4.png,train
collapsed_building_c0489,collapsed_building_image0086,collapsed_building_image0086_0.png,val
collapsed_building_c0489,collapsed_building_image0086,collapsed_building_image0086_1.png,val
collapsed_building_c0489,collapsed_building_image0086,collapsed_building_image0086_2.png,val
collapsed_building_c0489,collapsed_building_image0086,collapsed_building_image0086_3.png,val
collapsed_building_c0489,collapsed_building_image0086,collapsed_building_image0086_4.png,val
collapsed_building_c0380,collapsed_building_image0087,collapsed_building_image0087_0.png,train
collapsed_building_c0380,collapsed_building_image0087,collapsed_building_image0087_1.png,train
collapsed_building_c0380,collapsed_building_image0087,collapsed_building_image0087_2.png,train
collapsed_building_c0380,collapsed_building_image0087,collapsed_building_image0087_3.png,train
collapsed_building_c0380,collapsed_building_image0087,collapsed_building_image0087_4.png,train
collapsed_building_c0226,collapsed_building_image0088,collapsed_building_image0088_0.png,test
collapsed_building_c0226,collapsed_building_image0088,collapsed_building_image0088_1.png,test
collapsed_building_c0226,collapsed_building_image0088,collapsed_building_image0088_2.png,test
collapsed_building_c0226,collapsed_building_image0088,collapsed_building_image0088_3.png,test
collapsed_building_c0226,collapsed_building_image0088,collapsed_building_image0088_4.png,test
collapsed_building_c0504,collapsed_building_image0089,collapsed_building_image0089_0.png,val
collapsed_building_c0504,collapsed_building_image0089,collapsed_building_image0089_1.png,val
collapsed_building_c0504,collapsed_building_image0089,collapsed_building_image0089_2.png,val
collapsed_building_c0504,collapsed_building_image0089,collapsed_building_image0089_3.png,val
collapsed_building_c0504,collapsed_building_image0089,collapsed_building_image0089_4.png,val
collapsed_building_c0096,collapsed_building_image0090,collapsed_building_image0090_0.png,train
collapsed_building_c0096,collapsed_building_image0090,collapsed_building_image0090_1.png,train
collapsed_building_c0096,collapsed_building_image0090,collapsed_building_image0090_2.png,train
collapsed_building_c0096,collapsed_building_image0090,collapsed_building_image0090_3.png,train
collapsed_building_c0096,collapsed_building_image0090,collapsed_building_image0090_4.png,train
collapsed_building_c0300,collapsed_building_image0091,collapsed_building_image0091_0.png,val
collapsed_building_c0300,collapsed_building_image0091,collapsed_building_image0091_1.png,val
collapsed_building_c0300,collapsed_building_image0091,collapsed_building_image0091_2.png,val
collapsed_building_c0300,collapsed_building_image0091,collapsed_building_image0091_3.png,val
collapsed_building_c0300,collapsed_building_image0091,collapsed_building_image0091_4.png,val
collapsed_building_c0479,collapsed_building_image0092,collapsed_building_image0092_0.png,train
collapsed_building_c0479,collapsed_building_image0092,collapsed_building_image0092_1.png,train
collapsed_building_c0479,collapsed_building_image0092,collapsed_building_image0092_2.png,train
collapsed_building_c0479,collapsed_building_image0092,collapsed_building_image0092_3.png,train
collapsed_building_c0479,collapsed_building_image0092,collapsed_building_image0092_4.png,train
collapsed_building_c0068,collapsed_building_image0093,collapsed_building_image0093_0.png,train
collapsed_building_c0068,collapsed_building_image0093,collapsed_building_image0093_1.png,train
collapsed_building_c0068,collapsed_building_image0093,collapsed_building_image0093_2.png,train
collapsed_building_c0068,collapsed_building_image0093,collapsed_building_image0093_3.png,train
collapsed_building_c0068,collapsed_building_image0093,collapsed_building_image0093_4.png,train
collapsed_building_c0341,collapsed_building_image0094,collapsed_building_image0094_0.png,train
collapsed_building_c0341,collapsed_building_image0094,collapsed_building_image0094_1.png,train
collapsed_building_c0341,collapsed_building_image0094,collapsed_building_image0094_2.png,train
collapsed_building_c0341,collapsed_building_image0094,collapsed_building_image0094_3.png,train
collapsed_building_c0341,collapsed_building_image0094,collapsed_building_image0094_4.png,train
collapsed_building_c0269,collapsed_building_image0095,collapsed_building_image0095_0.png,train
collapsed_building_c0269,collapsed_building_image0095,collapsed_building_image0095_1.png,train
collapsed_building_c0269,collapsed_building_image0095,collapsed_building_image0095_2.png,train
collapsed_building_c0269,collapsed_building_image0095,collapsed_building_image0095_3.png,train
collapsed_building_c0269,collapsed_building_image0095,collapsed_building_image0095_4.png,train
collapsed_building_c0436,collapsed_building_image0096,collapsed_building_image0096_0.png,test
collapsed_building_c0436,collapsed_building_image0096,collapsed_building_image0096_1.png,test
